trial,mode,scenario,display_name,expected_poia_denial_reason,accepted,attack_success,correct_rejection,incorrect_acceptance,reason
26,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
26,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
27,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
27,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
28,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
28,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
29,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
29,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
30,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
30,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
31,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
31,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
32,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
32,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
33,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
33,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
34,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
34,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
35,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
35,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
36,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
36,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
37,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
37,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
38,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
38,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
39,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
39,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
40,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
40,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
41,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
41,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
42,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
42,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
43,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
43,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
44,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
44,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
45,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
45,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
46,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
46,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
47,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
47,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
48,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
48,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
49,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
49,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
50,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
50,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
51,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
51,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
52,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
52,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
53,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
53,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
54,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
54,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
55,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
55,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
56,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
56,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
57,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
57,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
58,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
58,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
59,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
59,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
60,baseline,context_substitution,Context substitution,context_mismatch,True,True,False,True,session_only_authorized
60,poia,context_substitution,Context substitution,context_mismatch,False,False,True,False,context_mismatch
1,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
1,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
2,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
2,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
3,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
3,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
4,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
4,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
5,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
5,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
6,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
6,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
7,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
7,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
8,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
8,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
9,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
9,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
10,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
10,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
11,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
11,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
12,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
12,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
13,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
13,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
14,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
14,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
15,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
15,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
16,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
16,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
17,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
17,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
18,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
18,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
19,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
19,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
20,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
20,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
21,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
21,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
22,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
22,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
23,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
23,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
24,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
24,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
25,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
25,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
26,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
26,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
27,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
27,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
28,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
28,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
29,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
29,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
30,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
30,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
31,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
31,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
32,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
32,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
33,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
33,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
34,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
34,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
35,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
35,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
36,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
36,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
37,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
37,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
38,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
38,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
39,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
39,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
40,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
40,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
41,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
41,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
42,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
42,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
43,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
43,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
44,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
44,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
45,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
45,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
46,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
46,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
47,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
47,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
48,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
48,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
49,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
49,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
50,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
50,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
51,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
51,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
52,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
52,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
53,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
53,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
54,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
54,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
55,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
55,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
56,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
56,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
57,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
57,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
58,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
58,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
59,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
59,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
60,baseline,expired_proof_reuse,Expired proof reuse,expired,True,True,False,True,session_only_authorized
60,poia,expired_proof_reuse,Expired proof reuse,expired,False,False,True,False,expired
1,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
1,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
2,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
2,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
3,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
3,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
4,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
4,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
5,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
5,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
6,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
6,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
7,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
7,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
8,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
8,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
9,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
9,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
10,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
10,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
11,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
11,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
12,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
12,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
13,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
13,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
14,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
14,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
15,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
15,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
16,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
16,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
17,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
17,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
18,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
18,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
19,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
19,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
20,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
20,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
21,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
21,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
22,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
22,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
23,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
23,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
24,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
24,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
25,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
25,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
26,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
26,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
27,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
27,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
28,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
28,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
29,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
29,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
30,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
30,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
31,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
31,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
32,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
32,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
33,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
33,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
34,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
34,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
35,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
35,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
36,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
36,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
37,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
37,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
38,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
38,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
39,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
39,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
40,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
40,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
41,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
41,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
42,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
42,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
43,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
43,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
44,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
44,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
45,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
45,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
46,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
46,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
47,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
47,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
48,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
48,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
49,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
49,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
50,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
50,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
51,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
51,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
52,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
52,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
53,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
53,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
54,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
54,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
55,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
55,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
56,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
56,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
57,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
57,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
58,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
58,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
59,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
59,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
60,baseline,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,True,True,False,True,session_only_authorized
60,poia,concurrent_session_misuse,Concurrent-session misuse,context_mismatch,False,False,True,False,context_mismatch
1,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
1,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
2,baseline,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,True,True,False,True,session_only_authorized
2,poia,multi_step_workflow_abuse,Multi-step workflow abuse,semantic_mismatch,False,False,True,False,semantic_mismatch
